,user_id,1,2,3,4,5,6,7,8
1131,8475,64,21,26,73,55,,,
1132,8479,70,26,34,48,50,426.0,330.0,258.0
1133,8481,50,48,28,25,14,,,
1134,8482,89,1,39,61,37,235.0,283.0,494.0
1135,8492,27,48,76,79,34,251.0,549.0,553.0
1136,8498,97,50,101,68,100,,,
1137,8507,89,19,29,36,28,286.0,284.0,176.0
1138,8532,14,55,42,63,38,549.0,490.0,553.0
1139,8539,97,50,101,68,100,,,
1140,8542,58,33,101,100,34,489.0,182.0,573.0
1141,8544,87,26,27,97,33,573.0,330.0,182.0
1142,8547,35,103,102,29,21,,,
1143,8551,14,55,42,63,38,549.0,490.0,553.0
1144,8552,87,54,76,79,64,349.0,456.0,145.0
1145,8555,53,69,73,39,74,549.0,490.0,553.0
1146,8564,87,48,71,72,73,284.0,258.0,286.0
1147,8578,72,81,32,64,54,,,
1148,8585,64,21,26,73,55,,,
1149,8586,72,28,75,45,97,,,
1150,8588,14,55,42,63,38,549.0,490.0,553.0
1151,8595,71,34,35,21,42,167.0,387.0,
1152,8596,86,19,60,46,91,323.0,644.0,363.0
1153,8600,14,55,42,63,38,549.0,490.0,553.0
1154,8613,14,55,42,63,38,549.0,490.0,553.0
1155,8629,76,68,34,36,42,426.0,490.0,460.0
1156,8630,87,26,27,97,33,573.0,330.0,182.0
1157,8638,1,32,34,79,81,489.0,258.0,
1158,8642,28,1,100,54,72,549.0,490.0,553.0
1159,8646,91,53,35,73,20,549.0,490.0,553.0
1160,8651,14,55,42,63,38,549.0,490.0,553.0
1161,8653,98,73,87,28,60,258.0,,
1162,8666,35,103,102,29,21,,,
1163,8673,29,70,34,66,87,217.0,576.0,185.0
1164,8675,17,102,101,100,75,,,
1165,8676,14,55,42,63,38,549.0,490.0,553.0
1166,8681,76,34,81,27,26,258.0,,
1167,8683,97,50,101,68,100,,,
1168,8687,14,55,42,63,38,549.0,490.0,553.0
1169,8705,1,63,50,33,100,198.0,258.0,426.0
1170,8710,39,63,25,26,46,,,
1171,8711,14,55,42,63,38,549.0,490.0,553.0
1172,8720,16,60,61,49,48,549.0,490.0,493.0
1173,8721,13,34,64,42,43,489.0,,
1174,8727,64,21,26,73,55,,,
1175,8730,48,33,68,70,72,182.0,396.0,330.0
1176,8732,79,48,50,54,81,426.0,154.0,549.0
1177,8733,35,103,102,29,21,,,
1178,8749,97,50,101,68,100,,,
1179,8760,14,55,42,63,38,549.0,490.0,553.0
1180,8761,50,48,28,25,14,,,
1181,8777,35,103,102,29,21,,,
1182,8779,45,73,85,86,71,576.0,184.0,490.0
1183,8815,72,53,33,87,47,258.0,260.0,349.0
1184,8818,64,16,97,31,76,154.0,573.0,182.0
1185,8820,76,29,102,101,97,456.0,260.0,349.0
1186,8827,55,29,87,23,76,145.0,154.0,251.0
1187,8829,29,70,34,66,87,217.0,576.0,185.0
1188,8830,79,54,100,27,72,549.0,490.0,553.0
1189,8832,11,27,26,50,92,162.0,119.0,121.0
1190,8833,57,74,31,34,60,286.0,284.0,176.0
1191,8834,14,55,42,63,38,549.0,490.0,553.0
1192,8835,58,27,48,101,33,573.0,330.0,489.0
1193,8836,87,48,54,43,41,170.0,551.0,156.0
1194,8837,50,97,33,34,35,393.0,198.0,206.0
1195,8838,17,102,101,100,75,,,
1196,8839,72,42,43,50,54,426.0,396.0,198.0
1197,8844,91,75,71,67,87,644.0,490.0,549.0
1198,8851,48,54,32,92,38,217.0,507.0,185.0
1199,8858,55,19,94,26,28,171.0,234.0,235.0
1200,8860,31,86,85,19,91,549.0,490.0,493.0
1201,8864,75,20,73,61,70,217.0,235.0,286.0
1202,8872,98,67,69,72,82,230.0,486.0,286.0
1203,8878,64,103,102,33,87,426.0,396.0,198.0
1204,8882,64,21,26,73,55,,,
1205,8883,54,70,71,76,81,396.0,396.0,426.0
1206,8884,28,99,66,67,8,221.0,176.0,260.0
1207,8889,64,21,26,73,55,,,
1208,8892,97,64,74,76,54,426.0,460.0,396.0
1209,8904,70,75,92,74,26,,,
1210,8905,58,16,72,33,60,389.0,258.0,390.0
1211,8907,14,55,42,63,38,549.0,490.0,553.0
1212,8908,22,26,73,28,14,185.0,217.0,490.0
1213,8912,27,95,14,92,12,171.0,234.0,235.0
1214,8914,14,55,42,63,38,549.0,490.0,553.0
1215,8916,70,71,101,100,48,489.0,330.0,573.0
1216,8918,32,54,72,81,68,469.0,405.0,198.0
1217,8919,87,26,27,97,33,573.0,330.0,182.0
1218,8920,64,21,26,73,55,,,
1219,8921,39,63,25,26,46,,,
1220,8923,87,26,27,97,33,573.0,330.0,182.0
1221,8924,14,55,42,63,38,549.0,490.0,553.0
1222,8929,95,76,55,1,50,170.0,171.0,
1223,8932,17,29,58,76,72,494.0,119.0,176.0
1224,8934,43,27,93,55,13,234.0,235.0,171.0
1225,8942,14,55,42,63,38,549.0,490.0,553.0
1226,8945,97,70,71,73,74,251.0,185.0,576.0
1227,8946,13,34,64,42,43,489.0,,
1228,8967,55,29,87,23,76,145.0,154.0,251.0
1229,8990,66,70,28,69,33,235.0,110.0,171.0
1230,8997,16,45,41,60,37,289.0,,
1231,8999,100,54,11,99,71,549.0,490.0,553.0
1232,9001,97,50,33,101,27,121.0,119.0,162.0
1233,9008,35,103,102,29,21,,,
1234,9009,11,27,26,50,92,162.0,119.0,121.0
1235,9011,74,29,28,41,46,258.0,,
1236,9015,55,100,36,54,27,549.0,490.0,553.0
1237,9017,14,103,100,4,48,549.0,490.0,553.0
1238,9024,87,26,27,97,33,573.0,330.0,182.0
1239,9034,93,64,63,72,1,258.0,,
1240,9041,14,55,42,63,38,549.0,490.0,553.0
1241,9043,72,42,43,50,54,426.0,396.0,198.0
1242,9044,50,72,21,81,63,549.0,490.0,553.0
1243,9056,55,29,87,23,76,145.0,154.0,251.0
1244,9061,17,102,101,100,75,,,
1245,9064,64,21,26,73,55,,,
1246,9072,14,55,42,63,38,549.0,490.0,553.0
1247,9076,64,21,26,73,55,,,
1248,9077,67,70,71,72,76,553.0,154.0,490.0
1249,9080,71,72,73,28,67,258.0,,
1250,9082,97,64,74,76,54,426.0,460.0,396.0
1251,9085,64,21,26,73,55,,,
1252,9088,87,26,27,97,33,573.0,330.0,182.0
1253,9089,66,46,1,98,91,217.0,187.0,566.0
1254,9090,70,100,76,101,79,460.0,258.0,396.0
1255,9099,72,48,50,1,81,258.0,206.0,251.0
1256,9102,100,64,87,20,37,258.0,198.0,426.0
1257,9103,35,103,102,29,68,,,
1258,9106,16,1,53,64,35,,,
1259,9109,10,71,66,1,86,426.0,460.0,396.0
1260,9113,95,70,79,81,27,456.0,260.0,349.0
1261,9123,63,26,24,23,54,490.0,154.0,258.0
1262,9125,2,103,34,99,1,217.0,185.0,113.0
1263,9128,75,37,29,53,54,258.0,,
1264,9131,102,73,99,75,69,185.0,549.0,576.0
1265,9132,87,26,27,97,33,573.0,330.0,182.0
1266,9133,11,24,95,33,79,469.0,405.0,192.0
1267,9149,76,53,34,57,31,323.0,644.0,363.0
1268,9161,13,33,93,92,48,192.0,119.0,469.0
1269,9177,99,87,71,34,16,217.0,576.0,185.0
1270,9185,64,72,50,63,1,145.0,154.0,251.0
1271,9186,99,50,48,46,73,185.0,217.0,576.0
1272,9191,91,53,35,73,20,549.0,490.0,553.0
1273,9192,21,26,27,14,33,549.0,490.0,493.0
1274,9198,86,57,58,60,34,391.0,482.0,260.0
1275,9202,42,48,50,1,87,258.0,,
1276,9211,39,63,25,26,46,,,
1277,9213,47,33,13,12,87,,,
1278,9224,101,37,85,28,1,235.0,110.0,171.0
1279,9226,13,34,64,42,43,489.0,,
1280,9229,16,1,53,64,35,,,
1281,9231,16,85,67,5,64,284.0,323.0,494.0
1282,9233,28,74,73,71,70,258.0,,
1283,9235,97,64,74,76,54,426.0,460.0,396.0
1284,9238,64,21,26,73,55,,,
1285,9244,85,1,53,31,28,456.0,486.0,349.0
1286,9245,11,24,95,33,79,469.0,405.0,192.0
1287,9249,17,58,53,73,47,258.0,490.0,549.0
1288,9251,39,63,25,26,46,,,
1289,9252,66,85,28,19,1,,,
1290,9265,64,21,26,73,55,,,
1291,9272,70,42,43,47,48,171.0,110.0,235.0
1292,9273,72,50,1,54,33,260.0,456.0,154.0
1293,9276,50,48,28,25,14,,,
1294,9277,54,75,35,34,77,156.0,113.0,519.0
1295,9278,16,45,41,60,37,289.0,,
1296,9281,95,70,79,81,27,456.0,260.0,349.0
1297,9288,2,1,37,33,27,198.0,330.0,393.0
1298,9290,89,37,28,54,39,,,
1299,9314,10,73,29,23,47,184.0,408.0,289.0
1300,9320,55,29,87,23,76,145.0,154.0,251.0
1301,9327,95,70,79,81,27,456.0,260.0,349.0
1302,9329,98,28,17,91,85,187.0,486.0,566.0
1303,9339,64,21,26,73,55,,,
1304,9353,76,27,31,63,64,145.0,154.0,251.0
1305,9354,50,48,28,25,14,,,
1306,9355,79,24,25,26,27,469.0,405.0,192.0
1307,9381,19,74,75,71,63,185.0,217.0,576.0
1308,9383,16,1,53,64,35,,,
1309,9386,35,103,102,29,21,,,
1310,9387,1,54,32,70,31,456.0,549.0,260.0
1311,9388,34,28,68,55,95,493.0,573.0,119.0
1312,9394,1,76,27,72,54,145.0,154.0,493.0
1313,9397,12,25,23,22,55,223.0,222.0,499.0
1314,9398,14,55,42,63,38,549.0,490.0,553.0
1315,9403,64,21,26,73,55,,,
1316,9407,72,31,61,5,70,549.0,260.0,222.0
1317,9408,11,27,33,34,94,,,
1318,9412,29,70,34,66,87,217.0,576.0,185.0
1319,9424,100,54,50,34,87,489.0,,
1320,9461,72,34,48,50,1,396.0,258.0,198.0
1321,9466,64,21,26,73,55,,,
1322,9468,54,11,38,55,76,549.0,490.0,553.0
1323,9469,93,64,63,72,1,258.0,,
1324,9470,64,21,26,73,55,,,
1325,9472,50,97,33,34,35,393.0,198.0,206.0
1326,9473,76,64,50,79,42,206.0,396.0,573.0
1327,9485,11,34,33,71,54,549.0,489.0,553.0
1328,9517,93,64,63,72,1,258.0,,
1329,9523,50,76,31,48,73,553.0,258.0,223.0
1330,9526,93,64,63,72,1,258.0,,
1331,9532,41,29,43,73,68,460.0,182.0,330.0
1332,9539,86,69,70,72,28,260.0,486.0,482.0
1333,9553,55,29,87,23,76,145.0,154.0,251.0
1334,9559,100,54,50,14,68,456.0,260.0,349.0
1335,9563,81,50,48,72,76,145.0,154.0,251.0
1336,9564,64,21,26,73,55,,,
1337,9571,72,42,43,50,54,426.0,396.0,198.0
1338,9573,72,42,43,50,54,426.0,396.0,198.0
1339,9574,66,85,28,19,1,,,
1340,9580,85,29,74,72,34,230.0,176.0,284.0
1341,9583,89,19,29,36,28,286.0,284.0,176.0
1342,9591,14,25,24,23,22,151.0,142.0,145.0
1343,9598,81,64,100,33,0,549.0,192.0,490.0
1344,9604,14,55,42,63,38,549.0,490.0,553.0
1345,9606,72,42,43,50,54,426.0,396.0,198.0
1346,9609,14,55,42,63,38,490.0,553.0,494.0
1347,9612,70,87,17,8,60,284.0,260.0,456.0
1348,9613,87,26,27,97,33,573.0,330.0,182.0
1349,9627,72,100,25,21,76,489.0,549.0,553.0
1350,9632,29,72,46,8,71,286.0,284.0,176.0
1351,9638,64,21,26,73,55,,,
1352,9643,16,67,75,46,28,110.0,217.0,185.0
1353,9644,16,53,93,76,37,489.0,198.0,393.0
1354,9647,35,103,102,29,21,,,
1355,9671,98,73,87,28,60,258.0,,
1356,9673,91,53,35,73,20,549.0,490.0,553.0
1357,9686,76,1,53,54,55,,,
1358,9691,85,31,35,45,1,,,
1359,9694,97,64,74,76,54,426.0,460.0,396.0
1360,9696,14,55,42,63,38,549.0,490.0,553.0
1361,9703,73,29,76,35,38,223.0,222.0,499.0
1362,9714,97,64,74,76,54,426.0,460.0,396.0
1363,9716,9,82,16,87,98,185.0,217.0,576.0
1364,9718,26,38,55,14,32,549.0,490.0,553.0
1365,9741,88,69,71,53,73,553.0,349.0,396.0
1366,9746,50,48,28,25,14,,,
1367,9747,41,33,54,101,97,182.0,573.0,258.0
1368,9756,97,50,101,68,100,,,
1369,9774,21,26,27,14,33,549.0,490.0,493.0
1370,9775,68,101,33,54,100,349.0,258.0,260.0
1371,9778,99,69,53,46,45,235.0,566.0,427.0
1372,9780,100,71,54,11,99,490.0,553.0,258.0
1373,9783,89,19,29,36,28,286.0,284.0,176.0
1374,9809,39,63,25,26,46,,,
1375,9811,24,1,31,28,71,258.0,489.0,490.0
1376,9822,97,50,101,68,100,,,
1377,9826,58,66,99,28,71,553.0,393.0,490.0
1378,9828,85,19,87,37,91,,,
1379,9831,85,16,61,87,66,289.0,176.0,258.0
1380,9839,16,1,37,85,87,,,
1381,9846,35,103,102,29,21,,,
1382,9848,88,61,67,39,29,549.0,408.0,490.0
1383,9866,97,50,101,68,100,,,
1384,9867,64,21,26,73,55,,,
1385,9889,11,33,100,34,92,490.0,182.0,489.0
1386,9890,1,54,32,68,72,549.0,490.0,553.0
1387,9906,64,21,26,73,55,,,
1388,9907,95,70,79,81,27,456.0,260.0,349.0
1389,9909,87,26,27,97,33,573.0,330.0,182.0
1390,9917,14,48,50,28,25,145.0,154.0,251.0
1391,9923,50,97,33,34,35,393.0,198.0,206.0
1392,9924,97,35,63,27,25,,,
1393,9925,74,42,47,17,53,490.0,258.0,553.0
1394,9950,32,14,22,74,54,251.0,490.0,145.0
1395,9975,54,55,23,38,76,490.0,549.0,110.0
1396,9978,101,42,100,97,76,289.0,198.0,408.0
1397,9980,74,75,29,28,70,258.0,258.0,258.0
1398,9995,87,26,27,97,33,573.0,330.0,182.0
1399,10001,87,39,53,61,31,230.0,171.0,110.0
1400,10008,35,103,102,29,21,,,
1401,10012,14,55,42,63,38,549.0,490.0,553.0
1402,10031,48,70,27,72,64,145.0,154.0,251.0
1403,10038,11,27,26,50,92,162.0,119.0,121.0
1404,10040,66,85,28,19,1,,,
1405,10044,55,29,87,23,76,145.0,154.0,251.0
1406,10045,91,53,35,73,20,549.0,490.0,553.0
1407,10057,87,71,20,29,82,176.0,286.0,289.0
1408,10090,81,72,54,100,68,553.0,198.0,206.0
1409,10092,87,26,27,97,33,573.0,330.0,182.0
1410,10093,58,75,48,50,1,489.0,,
1411,10094,14,55,42,63,38,549.0,490.0,553.0
1412,10097,58,33,101,100,34,182.0,330.0,489.0
1413,10102,86,58,81,34,37,,,
1414,10110,60,86,16,88,54,391.0,390.0,389.0
1415,10114,74,94,46,97,85,,,
1416,10115,87,26,27,97,33,573.0,330.0,182.0
1417,10118,35,103,102,29,21,,,
1418,10119,87,26,27,97,33,573.0,330.0,182.0
1419,10121,17,41,47,39,1,258.0,,
1420,10122,100,54,11,99,71,549.0,490.0,553.0
1421,10133,99,16,89,91,74,467.0,196.0,205.0
1422,10137,14,55,42,63,38,549.0,490.0,553.0
1423,10138,71,102,101,100,98,185.0,217.0,576.0
1424,10142,28,45,46,50,53,235.0,110.0,171.0
1425,10143,87,26,27,97,33,573.0,330.0,182.0
1426,10150,47,58,98,75,45,390.0,286.0,389.0
1427,10155,99,41,16,58,94,217.0,576.0,185.0
1428,10156,66,70,28,69,33,235.0,110.0,171.0
1429,10157,87,26,27,97,33,573.0,330.0,182.0
1430,10160,45,34,91,1,86,391.0,363.0,390.0
1431,10163,87,26,27,97,33,573.0,330.0,182.0
1432,10167,35,103,102,29,21,,,
1433,10169,55,29,87,23,76,145.0,154.0,251.0
1434,10171,97,31,103,102,45,576.0,176.0,286.0
1435,10174,29,70,34,66,87,217.0,576.0,185.0
1436,10178,16,1,53,64,35,,,
1437,10182,54,87,32,74,76,206.0,198.0,549.0
1438,10183,14,54,55,63,22,549.0,490.0,553.0
1439,10188,16,1,53,54,60,260.0,486.0,482.0
1440,10189,43,100,68,28,72,154.0,489.0,496.0
1441,10192,60,86,16,88,54,391.0,390.0,389.0
1442,10202,25,101,48,34,31,573.0,182.0,330.0
1443,10203,35,103,102,29,21,,,
1444,10204,50,97,33,34,35,393.0,198.0,206.0
1445,10205,91,53,35,73,20,549.0,490.0,553.0
1446,10211,60,86,16,88,54,391.0,390.0,389.0
1447,10215,14,55,42,63,38,549.0,490.0,553.0
1448,10216,76,102,91,70,73,198.0,467.0,205.0
1449,10229,93,64,63,72,1,258.0,,
1450,10232,71,29,28,39,42,171.0,426.0,396.0
1451,10237,54,39,76,48,74,171.0,234.0,235.0
1452,10239,85,102,101,100,99,110.0,479.0,287.0
1453,10240,17,101,100,87,72,,,
1454,10247,53,45,20,60,86,490.0,258.0,426.0
1455,10254,19,23,29,67,82,286.0,176.0,284.0
1456,10256,87,26,27,97,33,573.0,330.0,182.0
1457,10259,17,39,46,53,34,217.0,576.0,185.0
1458,10260,38,26,22,79,54,260.0,490.0,549.0
1459,10270,103,46,101,5,8,426.0,390.0,187.0
1460,10278,35,103,102,29,21,,,
1461,10280,14,55,42,63,38,549.0,490.0,553.0
1462,10284,47,1,102,34,101,260.0,176.0,486.0
1463,10285,33,34,54,63,24,182.0,489.0,549.0
1464,10286,41,69,46,99,75,217.0,576.0,185.0
1465,10295,16,1,53,64,35,,,
1466,10299,86,101,73,10,29,286.0,176.0,549.0
1467,10302,97,64,74,76,54,426.0,460.0,396.0
1468,10307,14,55,42,63,38,549.0,490.0,553.0
1469,10312,17,102,101,100,75,,,
1470,10313,92,54,43,72,25,426.0,460.0,396.0
1471,10315,73,66,86,53,56,553.0,110.0,490.0
1472,10318,19,85,73,72,28,162.0,119.0,113.0
1473,10319,64,21,26,73,55,,,
1474,10322,35,103,102,29,21,,,
1475,10323,97,54,1,37,82,217.0,576.0,185.0
1476,10325,41,43,53,63,64,456.0,260.0,349.0
1477,10327,71,67,66,82,61,217.0,289.0,185.0
1478,10329,89,19,29,36,28,286.0,284.0,176.0
1479,10341,100,72,54,36,79,553.0,460.0,549.0
1480,10346,39,63,25,26,46,,,
1481,10354,16,1,53,64,35,,,
1482,10356,81,68,70,71,72,426.0,426.0,396.0
1483,10359,22,48,50,1,38,469.0,405.0,192.0
1484,10363,74,60,70,71,73,493.0,549.0,258.0
1485,10372,58,4,67,73,95,553.0,549.0,576.0
1486,10378,88,103,102,47,101,176.0,286.0,289.0
1487,10379,87,26,25,24,22,,,
1488,10386,14,55,42,63,38,549.0,490.0,553.0
1489,10390,9,54,37,1,85,286.0,284.0,176.0
1490,10394,50,97,33,34,35,393.0,198.0,206.0
1491,10398,89,19,29,36,28,286.0,284.0,176.0
1492,10401,67,39,45,47,54,260.0,486.0,482.0
1493,10402,89,19,29,36,28,286.0,284.0,176.0
1494,10411,76,55,33,72,29,573.0,330.0,182.0
1495,10412,69,73,74,58,54,185.0,576.0,576.0
1496,10414,17,102,101,100,75,,,
1497,10415,19,67,63,74,23,185.0,576.0,284.0
1498,10418,36,79,72,71,48,349.0,260.0,489.0
1499,10423,98,74,73,71,70,284.0,176.0,391.0
1500,10426,17,102,101,100,75,,,
1501,10429,28,74,73,71,70,258.0,,
1502,10439,13,34,64,42,43,489.0,,
1503,10448,89,19,29,36,28,286.0,284.0,176.0
1504,10453,21,26,27,14,33,549.0,490.0,493.0
1505,10454,87,21,22,23,24,,,
1506,10456,17,102,101,100,75,,,
1507,10462,14,55,42,63,38,549.0,490.0,553.0
1508,10464,75,47,53,28,54,185.0,576.0,217.0
1509,10469,99,16,89,91,74,467.0,196.0,205.0
1510,10476,75,19,53,58,28,185.0,217.0,576.0
1511,10482,66,70,28,69,33,235.0,110.0,171.0
1512,10486,98,73,87,28,60,258.0,,
1513,10493,72,42,43,50,54,426.0,396.0,198.0
1514,10494,35,103,102,29,21,,,
1515,10501,17,102,101,100,75,,,
1516,10507,91,53,35,73,20,549.0,490.0,553.0
1517,10508,93,64,63,72,1,258.0,,
1518,10512,35,103,102,29,21,,,
1519,10519,50,26,27,95,33,171.0,234.0,235.0
1520,10527,79,76,43,75,1,426.0,460.0,490.0
1521,10531,17,102,101,100,75,,,
1522,10533,66,85,28,19,1,,,
1523,10539,16,1,53,64,35,,,
1524,10544,14,55,42,63,38,549.0,490.0,553.0
1525,10545,17,102,101,100,75,,,
1526,10556,14,55,42,63,38,549.0,490.0,553.0
1527,10560,91,53,35,73,20,549.0,490.0,553.0
1528,10561,14,55,42,63,38,549.0,490.0,553.0
1529,10562,66,85,28,19,1,,,
1530,10565,100,54,11,99,71,549.0,490.0,553.0
1531,10567,72,42,43,50,54,426.0,396.0,198.0
1532,10568,14,55,42,63,38,549.0,490.0,553.0
1533,10569,97,64,74,76,54,426.0,460.0,396.0
1534,10572,99,73,74,61,20,185.0,217.0,553.0
1535,10573,91,53,35,73,20,549.0,490.0,553.0
1536,10576,99,16,89,91,74,467.0,196.0,205.0
1537,10586,14,55,42,63,38,549.0,490.0,553.0
1538,10590,39,63,25,26,46,,,
1539,10596,16,45,41,60,37,289.0,,
1540,10599,11,28,27,39,92,258.0,493.0,549.0
1541,10601,72,71,28,20,29,198.0,176.0,187.0
1542,10602,94,54,39,37,34,427.0,187.0,566.0
1543,10604,58,33,101,100,34,573.0,330.0,489.0
1544,10606,14,55,42,63,38,549.0,490.0,553.0
1545,10614,71,102,101,100,98,185.0,217.0,576.0
1546,10618,35,103,102,29,21,,,
1547,10623,97,35,63,27,25,,,
1548,10635,11,34,92,87,27,,,
1549,10636,100,54,11,99,71,549.0,490.0,553.0
1550,10642,91,53,35,73,20,549.0,490.0,553.0
1551,10643,100,102,63,4,68,551.0,,
1552,10647,66,70,28,69,33,235.0,110.0,171.0
1553,10649,10,53,87,69,71,110.0,426.0,460.0
1554,10672,11,54,100,71,55,460.0,553.0,490.0
1555,10679,11,54,100,71,55,426.0,490.0,396.0
1556,10692,38,32,54,31,76,489.0,258.0,330.0
1557,10696,17,102,101,100,75,,,
1558,10706,89,19,29,36,28,286.0,284.0,176.0
1559,10708,72,42,43,50,54,426.0,396.0,198.0
1560,10711,71,33,14,70,97,426.0,460.0,576.0
1561,10718,97,64,74,76,54,426.0,460.0,396.0
1562,10727,95,70,79,81,27,456.0,260.0,349.0
1563,10735,97,50,101,68,100,,,
1564,10736,71,34,35,21,42,167.0,387.0,
1565,10744,21,53,54,55,33,258.0,,
1566,10745,13,34,64,42,43,489.0,,
1567,10750,14,55,42,63,38,549.0,490.0,553.0
1568,10751,14,55,42,63,38,549.0,490.0,553.0
1569,10752,16,1,53,64,35,,,
1570,10753,16,45,41,60,37,289.0,,
1571,10754,10,74,73,87,28,396.0,251.0,426.0
1572,10757,91,53,35,73,20,549.0,490.0,553.0
1573,10764,21,81,24,76,35,500.0,498.0,558.0
1574,10772,73,103,102,23,98,185.0,289.0,217.0
1575,10777,76,35,54,25,63,558.0,498.0,490.0
1576,10780,87,1,64,36,35,551.0,519.0,170.0
1577,10781,89,37,28,54,39,,,
1578,10784,71,76,29,72,28,176.0,396.0,489.0
1579,10787,21,26,27,14,33,549.0,490.0,493.0
1580,10794,16,45,41,60,37,289.0,,
1581,10795,91,53,35,73,20,549.0,490.0,553.0
1582,10797,97,50,101,68,100,,,
1583,10799,64,21,26,73,55,,,
1584,10803,67,34,29,57,23,289.0,490.0,493.0
1585,10804,14,55,42,63,38,549.0,490.0,553.0
1586,10810,1,54,32,68,72,549.0,490.0,553.0
1587,10811,61,79,50,95,42,,,
1588,10813,54,71,21,72,23,575.0,258.0,408.0
1589,10814,71,34,35,21,42,167.0,387.0,
1590,10825,14,55,42,63,38,549.0,490.0,553.0
1591,10831,88,16,1,53,97,289.0,490.0,549.0
1592,10832,34,54,55,47,29,222.0,223.0,499.0
1593,10838,95,86,20,4,5,549.0,490.0,553.0
1594,10840,11,33,100,34,92,553.0,489.0,573.0
1595,10846,87,26,27,97,33,573.0,330.0,182.0
1596,10855,17,102,101,100,75,,,
1597,10856,16,1,53,64,35,,,
1598,10858,72,42,43,50,54,426.0,396.0,198.0
1599,10860,13,34,64,42,43,489.0,,
1600,10863,98,29,97,53,99,644.0,286.0,553.0
1601,10865,87,26,27,97,33,573.0,330.0,182.0
1602,10866,35,103,102,29,21,,,
1603,10873,97,26,33,21,41,182.0,573.0,330.0
1604,10878,98,73,29,28,71,171.0,176.0,289.0
1605,10887,70,35,76,54,64,549.0,426.0,553.0
1606,10888,34,89,23,24,87,289.0,,
1607,10889,89,37,28,54,39,,,
1608,10897,19,74,75,71,63,185.0,217.0,576.0
1609,10900,28,45,46,50,53,235.0,110.0,171.0
1610,10903,34,22,55,54,100,558.0,500.0,553.0
1611,10908,36,63,4,21,76,558.0,167.0,387.0
1612,10910,91,53,35,73,20,549.0,490.0,553.0
1613,10913,19,74,75,71,63,185.0,217.0,576.0
1614,10917,72,28,75,45,97,,,
1615,10923,11,27,93,94,92,121.0,234.0,162.0
1616,10927,17,102,101,100,75,,,
1617,10932,50,70,71,48,1,426.0,553.0,198.0
1618,10935,87,26,27,97,33,573.0,330.0,182.0
1619,10937,17,102,101,100,75,,,
1620,10939,14,55,42,63,38,549.0,490.0,553.0
1621,10940,11,34,92,87,27,,,
1622,10941,89,19,29,36,28,286.0,284.0,176.0
1623,10943,19,74,75,71,63,185.0,217.0,576.0
1624,10945,41,69,46,99,75,217.0,576.0,185.0
1625,10948,50,48,28,25,14,,,
1626,10951,14,55,42,63,38,549.0,490.0,553.0
1627,10969,34,100,63,36,24,489.0,553.0,573.0
1628,10970,38,42,54,26,55,553.0,558.0,549.0
1629,10971,21,79,4,70,35,113.0,156.0,460.0
1630,10976,89,87,85,60,75,,,
1631,10977,39,63,25,26,46,,,
1632,10981,64,47,50,75,72,,,
1633,10983,98,71,45,88,97,185.0,217.0,576.0
1634,10987,14,55,42,63,38,549.0,490.0,553.0
1635,10988,1,54,32,68,72,549.0,490.0,553.0
1636,10995,16,71,39,46,74,258.0,,
1637,10997,72,42,43,50,54,426.0,396.0,198.0
1638,10999,35,103,102,29,21,,,
1639,11000,74,102,29,67,57,198.0,286.0,284.0
1640,11003,94,63,36,32,27,490.0,490.0,235.0
1641,11008,58,101,100,97,33,330.0,553.0,489.0
1642,11011,70,72,82,19,33,286.0,284.0,196.0
1643,11012,53,76,70,1,87,426.0,396.0,198.0
1644,11013,17,102,101,100,75,,,
1645,11020,57,74,31,34,60,286.0,284.0,176.0
1646,11022,35,103,102,29,21,,,
1647,11028,14,55,42,63,38,549.0,490.0,553.0
1648,11032,35,103,102,29,21,,,
1649,11038,17,102,101,100,75,,,
1650,11039,28,1,100,54,72,549.0,490.0,553.0
1651,11041,39,63,25,26,46,,,
1652,11043,39,37,46,47,1,,,
1653,11045,39,63,25,26,46,,,
1654,11049,28,86,29,87,75,,,
1655,11053,103,57,101,35,99,460.0,576.0,217.0
1656,11058,86,47,1,57,60,576.0,489.0,644.0
1657,11064,97,64,74,76,54,426.0,460.0,396.0
1658,11066,29,86,102,101,5,142.0,286.0,176.0
1659,11071,54,33,95,94,38,,,
1660,11072,64,21,26,73,55,,,
1661,11073,39,1,69,28,53,182.0,145.0,490.0
1662,11078,11,63,55,29,27,,,
1663,11081,61,79,50,95,42,,,
1664,11084,71,34,35,21,42,167.0,387.0,
1665,11087,58,33,101,100,34,182.0,330.0,489.0
1666,11089,16,45,41,60,37,289.0,,
1667,11090,71,86,85,54,28,389.0,644.0,323.0
1668,11096,75,91,29,82,76,185.0,176.0,576.0
1669,11097,19,74,75,71,63,185.0,217.0,576.0
1670,11106,33,32,92,54,26,182.0,553.0,573.0
1671,11112,82,41,29,1,53,576.0,289.0,217.0
1672,11115,39,63,25,26,46,,,
1673,11118,100,102,63,4,68,551.0,,
1674,11119,89,19,29,36,28,286.0,284.0,176.0
1675,11125,33,32,92,54,26,573.0,330.0,549.0
1676,11126,17,102,101,100,75,,,
1677,11128,16,60,61,49,48,549.0,490.0,493.0
1678,11130,70,75,92,74,26,,,
1679,11136,97,53,70,71,74,284.0,396.0,426.0
1680,11143,10,89,19,86,16,493.0,389.0,205.0
